weapon_url
https://www.hltv.org/stats/players/weapon/9441/ColdNess
https://www.hltv.org/stats/players/weapon/11036/Tyrion
https://www.hltv.org/stats/players/weapon/11031/Quesakilla
https://www.hltv.org/stats/players/weapon/10552/DecimatorZA
https://www.hltv.org/stats/players/weapon/19768/kAAz
https://www.hltv.org/stats/players/weapon/11040/doddo
https://www.hltv.org/stats/players/weapon/9968/Ante
https://www.hltv.org/stats/players/weapon/16802/NsDude
https://www.hltv.org/stats/players/weapon/10893/get_PAPERBOYd
https://www.hltv.org/stats/players/weapon/7885/suf
https://www.hltv.org/stats/players/weapon/9943/Mux0r
https://www.hltv.org/stats/players/weapon/14555/yoloking
https://www.hltv.org/stats/players/weapon/10209/mimic
https://www.hltv.org/stats/players/weapon/10364/mareek
https://www.hltv.org/stats/players/weapon/9927/maiko
https://www.hltv.org/stats/players/weapon/18901/Mal1ce
https://www.hltv.org/stats/players/weapon/19383/Soul%20River
https://www.hltv.org/stats/players/weapon/8185/SuroF
https://www.hltv.org/stats/players/weapon/18480/Itsumi
https://www.hltv.org/stats/players/weapon/4036/juliie
https://www.hltv.org/stats/players/weapon/9374/Alislak
https://www.hltv.org/stats/players/weapon/11038/Skorpion
https://www.hltv.org/stats/players/weapon/15138/UrBoyMirth
https://www.hltv.org/stats/players/weapon/10953/NwK
https://www.hltv.org/stats/players/weapon/9738/Maka
https://www.hltv.org/stats/players/weapon/19262/Blueside
https://www.hltv.org/stats/players/weapon/20012/shipka
https://www.hltv.org/stats/players/weapon/18373/Ak%20HERO
https://www.hltv.org/stats/players/weapon/838/alex
https://www.hltv.org/stats/players/weapon/2998/xaBu
https://www.hltv.org/stats/players/weapon/8048/phaM
https://www.hltv.org/stats/players/weapon/7425/coolha
https://www.hltv.org/stats/players/weapon/9993/gunnar
https://www.hltv.org/stats/players/weapon/12774/Amazing
https://www.hltv.org/stats/players/weapon/19320/ANKEL
https://www.hltv.org/stats/players/weapon/8680/GoY
https://www.hltv.org/stats/players/weapon/15857/sephi
https://www.hltv.org/stats/players/weapon/8691/Fintik
https://www.hltv.org/stats/players/weapon/12692/r1bera
https://www.hltv.org/stats/players/weapon/15287/Formless
https://www.hltv.org/stats/players/weapon/16442/raison
https://www.hltv.org/stats/players/weapon/17070/eXPLOSION
https://www.hltv.org/stats/players/weapon/8662/swed
https://www.hltv.org/stats/players/weapon/12953/mENTALPLAY
https://www.hltv.org/stats/players/weapon/15646/Ezzo
https://www.hltv.org/stats/players/weapon/10144/styx
https://www.hltv.org/stats/players/weapon/17666/kawaii
https://www.hltv.org/stats/players/weapon/10805/demux
https://www.hltv.org/stats/players/weapon/18490/Sceebo
https://www.hltv.org/stats/players/weapon/10207/Minon
https://www.hltv.org/stats/players/weapon/17197/Little_F
https://www.hltv.org/stats/players/weapon/8187/Riko
https://www.hltv.org/stats/players/weapon/15580/bandi
https://www.hltv.org/stats/players/weapon/12404/n1val
https://www.hltv.org/stats/players/weapon/10152/Obvio
https://www.hltv.org/stats/players/weapon/9963/Tatikman
https://www.hltv.org/stats/players/weapon/19588/JuveNez
https://www.hltv.org/stats/players/weapon/8682/Personne
https://www.hltv.org/stats/players/weapon/14853/Sami
https://www.hltv.org/stats/players/weapon/16993/ricz
https://www.hltv.org/stats/players/weapon/14433/piaba
https://www.hltv.org/stats/players/weapon/19741/Zeusa
https://www.hltv.org/stats/players/weapon/13059/Entrezboy
https://www.hltv.org/stats/players/weapon/7409/MeMsoN
https://www.hltv.org/stats/players/weapon/14242/Vster
https://www.hltv.org/stats/players/weapon/9380/LogaN
https://www.hltv.org/stats/players/weapon/8166/GYAx
https://www.hltv.org/stats/players/weapon/17047/SunDead
https://www.hltv.org/stats/players/weapon/8661/Panda
https://www.hltv.org/stats/players/weapon/19571/niu
https://www.hltv.org/stats/players/weapon/15972/RiMau
https://www.hltv.org/stats/players/weapon/10303/splatt
https://www.hltv.org/stats/players/weapon/18309/angryeBB
https://www.hltv.org/stats/players/weapon/19372/AAA
https://www.hltv.org/stats/players/weapon/15268/taka193b
https://www.hltv.org/stats/players/weapon/7718/Kirso
https://www.hltv.org/stats/players/weapon/10271/wawaf0cuS
https://www.hltv.org/stats/players/weapon/14234/mwc
https://www.hltv.org/stats/players/weapon/19004/insky
https://www.hltv.org/stats/players/weapon/10856/HaugeN
https://www.hltv.org/stats/players/weapon/15427/switcheR
https://www.hltv.org/stats/players/weapon/17697/zetter
https://www.hltv.org/stats/players/weapon/8233/SKNN
https://www.hltv.org/stats/players/weapon/8676/luzy
https://www.hltv.org/stats/players/weapon/12726/FOXiEE
https://www.hltv.org/stats/players/weapon/13837/cu
https://www.hltv.org/stats/players/weapon/17592/Bonecold
https://www.hltv.org/stats/players/weapon/11061/Manxterxq
https://www.hltv.org/stats/players/weapon/8657/MAKKU
https://www.hltv.org/stats/players/weapon/10133/Synn
https://www.hltv.org/stats/players/weapon/14342/hamadshakur
https://www.hltv.org/stats/players/weapon/11005/Pajjk
https://www.hltv.org/stats/players/weapon/17521/will%20the%20lord
https://www.hltv.org/stats/players/weapon/19688/flaze
https://www.hltv.org/stats/players/weapon/1322/spk
https://www.hltv.org/stats/players/weapon/8045/skillz
https://www.hltv.org/stats/players/weapon/13885/OP
https://www.hltv.org/stats/players/weapon/19411/Layer
https://www.hltv.org/stats/players/weapon/16167/x1ron
https://www.hltv.org/stats/players/weapon/17533/agerosKi
https://www.hltv.org/stats/players/weapon/10155/hans
https://www.hltv.org/stats/players/weapon/14074/sVnJ
https://www.hltv.org/stats/players/weapon/12557/Asils
https://www.hltv.org/stats/players/weapon/17551/gamersdont
https://www.hltv.org/stats/players/weapon/10742/maejst
https://www.hltv.org/stats/players/weapon/19112/sesL
https://www.hltv.org/stats/players/weapon/14521/forsaken
https://www.hltv.org/stats/players/weapon/14031/joebotz
https://www.hltv.org/stats/players/weapon/15464/fc
https://www.hltv.org/stats/players/weapon/15671/majk_rem
https://www.hltv.org/stats/players/weapon/15412/thorogood
https://www.hltv.org/stats/players/weapon/16117/Zetzoek
https://www.hltv.org/stats/players/weapon/12216/MASSACRE
https://www.hltv.org/stats/players/weapon/10014/criollo
https://www.hltv.org/stats/players/weapon/7428/SQUIZINHO
https://www.hltv.org/stats/players/weapon/17985/ZM
https://www.hltv.org/stats/players/weapon/12756/genom
https://www.hltv.org/stats/players/weapon/13443/Raizy
https://www.hltv.org/stats/players/weapon/8678/Striker
https://www.hltv.org/stats/players/weapon/14449/RafaGOD
